"","datetime","pm10"
"1",2022-03-29 14:45:00,"10.1991"
"2",2022-03-29 14:50:00,"14.1468"
"3",2022-03-29 14:55:00,"14.9871"
"4",2022-03-29 15:00:00,"16.1798"
"5",2022-03-29 15:05:00,"15.8998"
"6",2022-03-29 15:10:00,"15.7451"
"7",2022-03-29 15:15:00,"16.0974"
"8",2022-03-29 15:20:00,"17.2078"
"9",2022-03-29 15:25:00,"13.4409"
"10",2022-03-29 15:30:00,"14.545"
"11",2022-03-29 15:35:00,"19.1458"
"12",2022-03-29 15:40:00,"21.0634"
"13",2022-03-29 15:45:00,"20.9929"
"14",2022-03-29 15:50:00,"19.4315"
"15",2022-03-29 15:55:00,"17.3408"
"16",2022-03-29 16:00:00,"13.2104"
"17",2022-03-29 16:05:00,"13.3738"
"18",2022-03-29 16:10:00,"13.3738"
"19",2022-03-29 16:15:00,"13.3738"
"20",2022-03-29 16:20:00,"14.5438"
"21",2022-03-29 16:25:00,"16.7678"
"22",2022-03-29 16:30:00,"20.62"
"23",2022-03-29 16:35:00,"20.5421"
"24",2022-03-29 16:40:00,"19.6525"
"25",2022-03-29 16:45:00,"19.8927"
"26",2022-03-29 16:50:00,"21.3134"
"27",2022-03-29 16:55:00,"20.1538"
"28",2022-03-29 17:00:00,"20.8658"
"29",2022-03-29 17:05:00,"21.9426"
"30",2022-03-29 17:10:00,"22.3221"
"31",2022-03-29 17:15:00,"21.1835"
"32",2022-03-29 17:20:00,"20.3669"
"33",2022-03-29 17:25:00,"20.0056"
"34",2022-03-29 17:30:00,"20.9517"
"35",2022-03-29 17:35:00,"20.2232"
"36",2022-03-29 17:40:00,"18.7884"
"37",2022-03-29 17:45:00,"17.5619"
"38",2022-03-29 17:50:00,"16.4314"
"39",2022-03-29 17:55:00,"15.6887"
"40",2022-03-29 18:00:00,"17.0205"
"41",2022-03-29 18:05:00,"15.1411"
"42",2022-03-29 18:10:00,"12.8038"
"43",2022-03-29 18:15:00,"13.6117"
"44",2022-03-29 18:20:00,"13.5147"
"45",2022-03-29 18:25:00,"11.5592"
"46",2022-03-29 18:30:00,"11.8357"
"47",2022-03-29 18:35:00,"12.5851"
"48",2022-03-29 18:40:00,"10.6576"
"49",2022-03-29 18:45:00,"10.9088"
"50",2022-03-29 18:50:00,"10.9696"
"51",2022-03-29 18:55:00,"11.6013"
"52",2022-03-29 19:00:00,"10.7981"
"53",2022-03-29 19:05:00,"10.2393"
"54",2022-03-29 19:10:00,"8.50409"
"55",2022-03-29 19:15:00,"10.3148"
"56",2022-03-29 19:20:00,"14.0272"
"57",2022-03-29 19:25:00,"16.7076"
"58",2022-03-29 19:30:00,"13.9721"
"59",2022-03-29 19:35:00,"11.0623"
"60",2022-03-29 19:40:00,"15.5078"
"61",2022-03-29 19:45:00,"14.74"
"62",2022-03-29 19:50:00,"12.3572"
"63",2022-03-29 19:55:00,"10.8926"
"64",2022-03-29 20:00:00,"11.2797"
"65",2022-03-29 20:05:00,"12.0548"
"66",2022-03-29 20:10:00,"13.9102"
"67",2022-03-29 20:15:00,"16.8131"
"68",2022-03-29 20:20:00,"16.8082"
"69",2022-03-29 20:25:00,"16.6982"
"70",2022-03-29 20:30:00,"18.8069"
"71",2022-03-29 20:35:00,"19.3396"
"72",2022-03-29 20:40:00,"16.1594"
"73",2022-03-29 20:45:00,"14.685"
"74",2022-03-29 20:50:00,"14.7753"
"75",2022-03-29 20:55:00,"13.4436"
"76",2022-03-29 21:00:00,"9.00521"
"77",2022-03-29 21:05:00,"3.35902"
"78",2022-03-29 21:10:00,"0.814722"
"79",2022-03-29 21:15:00,"-0.575925"
"80",2022-03-29 21:20:00,"-1.58482"
"81",2022-03-29 21:25:00,"0.534139"
"82",2022-03-29 21:30:00,"2.56999"
"83",2022-03-29 21:35:00,"3.71991"
"84",2022-03-29 21:40:00,"5.95869"
"85",2022-03-29 21:45:00,"7.68471"
"86",2022-03-29 21:50:00,"6.56473"
"87",2022-03-29 21:55:00,"7.41638"
"88",2022-03-29 22:00:00,"9.43045"
"89",2022-03-29 22:05:00,"11.8418"
"90",2022-03-29 22:10:00,"14.4252"
"91",2022-03-29 22:15:00,"13.7438"
"92",2022-03-29 22:20:00,"9.40574"
"93",2022-03-29 22:25:00,"7.52687"
"94",2022-03-29 22:30:00,"8.02713"
"95",2022-03-29 22:35:00,"8.04027"
"96",2022-03-29 22:40:00,"10.4534"
"97",2022-03-29 22:45:00,"8.68667"
"98",2022-03-29 22:50:00,"8.8238"
"99",2022-03-29 22:55:00,"10.1333"
"100",2022-03-29 23:00:00,"11.4663"
"101",2022-03-29 23:05:00,"11.2311"
"102",2022-03-29 23:10:00,"13.5603"
"103",2022-03-29 23:15:00,"10.4174"
"104",2022-03-29 23:20:00,"7.12622"
"105",2022-03-29 23:25:00,"6.51644"
"106",2022-03-29 23:30:00,"5.96547"
"107",2022-03-29 23:35:00,"8.43245"
"108",2022-03-29 23:40:00,"6.62002"
"109",2022-03-29 23:45:00,"3.97223"
"110",2022-03-29 23:50:00,"7.34067"
"111",2022-03-29 23:55:00,"8.1411"
"112",2022-03-30 00:00:00,"10.1985"
"113",2022-03-30 00:05:00,"11.4378"
"114",2022-03-30 00:10:00,"11.4378"
"115",2022-03-30 00:15:00,"11.4378"
"116",2022-03-30 00:20:00,"12.6274"
"117",2022-03-30 00:25:00,"15.9239"
"118",2022-03-30 00:30:00,"15.2109"
"119",2022-03-30 00:35:00,"14.8786"
"120",2022-03-30 00:40:00,"18.0966"
"121",2022-03-30 00:45:00,"16.7301"
"122",2022-03-30 00:50:00,"13.2435"
"123",2022-03-30 00:55:00,"11.9603"
"124",2022-03-30 01:00:00,"12.0893"
"125",2022-03-30 01:05:00,"13.168"
"126",2022-03-30 01:10:00,"13.7815"
"127",2022-03-30 01:15:00,"10.2951"
"128",2022-03-30 01:20:00,"7.39285"
"129",2022-03-30 01:25:00,"10.0143"
"130",2022-03-30 01:30:00,"11.7979"
"131",2022-03-30 01:35:00,"12.7415"
"132",2022-03-30 01:40:00,"11.9433"
"133",2022-03-30 01:45:00,"11.8321"
"134",2022-03-30 01:50:00,"17.237"
"135",2022-03-30 01:55:00,"18.4275"
"136",2022-03-30 02:00:00,"17.6841"
"137",2022-03-30 02:05:00,"15.0935"
"138",2022-03-30 02:10:00,"13.2224"
"139",2022-03-30 02:15:00,"11.5535"
"140",2022-03-30 02:20:00,"10.4156"
"141",2022-03-30 02:25:00,"6.73656"
"142",2022-03-30 02:30:00,"6.68644"
"143",2022-03-30 02:35:00,"8.64961"
"144",2022-03-30 02:40:00,"11.226"
"145",2022-03-30 02:45:00,"12.8583"
"146",2022-03-30 02:50:00,"10.2765"
"147",2022-03-30 02:55:00,"9.55692"
"148",2022-03-30 03:00:00,"9.95099"
"149",2022-03-30 03:05:00,"6.93602"
"150",2022-03-30 03:10:00,"4.58825"
"151",2022-03-30 03:15:00,"5.13985"
"152",2022-03-30 03:20:00,"3.45281"
"153",2022-03-30 03:25:00,"2.34265"
"154",2022-03-30 03:30:00,"3.64613"
"155",2022-03-30 03:35:00,"2.32481"
"156",2022-03-30 03:40:00,"3.09717"
"157",2022-03-30 03:45:00,"4.45793"
"158",2022-03-30 03:50:00,"4.01726"
"159",2022-03-30 03:55:00,"3.25435"
"160",2022-03-30 04:00:00,"2.94816"
"161",2022-03-30 04:05:00,"5.24492"
"162",2022-03-30 04:10:00,"7.96793"
"163",2022-03-30 04:15:00,"5.41667"
"164",2022-03-30 04:20:00,"3.94438"
"165",2022-03-30 04:25:00,"5.04273"
"166",2022-03-30 04:30:00,"5.66384"
"167",2022-03-30 04:35:00,"6.58805"
"168",2022-03-30 04:40:00,"7.61719"
"169",2022-03-30 04:45:00,"8.47983"
"170",2022-03-30 04:50:00,"6.72194"
"171",2022-03-30 04:55:00,"4.07054"
"172",2022-03-30 05:00:00,"4.44085"
"173",2022-03-30 05:05:00,"2.77894"
"174",2022-03-30 05:10:00,"5.34523"
"175",2022-03-30 05:15:00,"7.53538"
"176",2022-03-30 05:20:00,"8.88059"
"177",2022-03-30 05:25:00,"6.01933"
"178",2022-03-30 05:30:00,"2.42422"
"179",2022-03-30 05:35:00,"1.50901"
"180",2022-03-30 05:40:00,"1.45142"
"181",2022-03-30 05:45:00,"2.83274"
"182",2022-03-30 05:50:00,"4.21172"
"183",2022-03-30 05:55:00,"3.9431"
"184",2022-03-30 06:00:00,"4.69958"
"185",2022-03-30 06:05:00,"6.74893"
"186",2022-03-30 06:10:00,"5.32868"
"187",2022-03-30 06:15:00,"6.47277"
"188",2022-03-30 06:20:00,"4.65763"
"189",2022-03-30 06:25:00,"5.14687"
"190",2022-03-30 06:30:00,"8.22863"
"191",2022-03-30 06:35:00,"8.8514"
"192",2022-03-30 06:40:00,"8.14415"
"193",2022-03-30 06:45:00,"12.1331"
"194",2022-03-30 06:50:00,"13.1174"
"195",2022-03-30 06:55:00,"9.98342"
"196",2022-03-30 07:00:00,"6.5248"
"197",2022-03-30 07:05:00,"3.7851"
"198",2022-03-30 07:10:00,"2.95804"
"199",2022-03-30 07:15:00,"4.6586"
"200",2022-03-30 07:20:00,"6.80956"
"201",2022-03-30 07:25:00,"8.53076"
"202",2022-03-30 07:30:00,"9.38466"
"203",2022-03-30 07:35:00,"11.4005"
"204",2022-03-30 07:40:00,"10.6238"
"205",2022-03-30 07:45:00,"14.2813"
"206",2022-03-30 07:50:00,"15.074"
"207",2022-03-30 07:55:00,"12.6639"
"208",2022-03-30 08:00:00,"9.38585"
"209",2022-03-30 08:05:00,"8.70702"
"210",2022-03-30 08:10:00,"8.70702"
"211",2022-03-30 08:15:00,"8.70704"
"212",2022-03-30 08:20:00,"9.20086"
"213",2022-03-30 08:25:00,"9.93299"
"214",2022-03-30 08:30:00,"12.0656"
"215",2022-03-30 08:35:00,"10.281"
"216",2022-03-30 08:40:00,"8.91829"
"217",2022-03-30 08:45:00,"10.9442"
"218",2022-03-30 08:50:00,"9.41557"
"219",2022-03-30 08:55:00,"7.05812"
"220",2022-03-30 09:00:00,"6.44214"
"221",2022-03-30 09:05:00,"6.52912"
"222",2022-03-30 09:10:00,"6.55145"
"223",2022-03-30 09:15:00,"5.92478"
"224",2022-03-30 09:20:00,"3.6882"
"225",2022-03-30 09:25:00,"5.71658"
"226",2022-03-30 09:30:00,"7.48988"
"227",2022-03-30 09:35:00,"5.81308"
"228",2022-03-30 09:40:00,"5.68294"
"229",2022-03-30 09:45:00,"7.89864"
"230",2022-03-30 09:50:00,"8.08432"
"231",2022-03-30 09:55:00,"8.79868"
"232",2022-03-30 10:00:00,"8.51941"
"233",2022-03-30 10:05:00,"9.65474"
"234",2022-03-30 10:10:00,"12.2069"
"235",2022-03-30 10:15:00,"16.132"
"236",2022-03-30 10:20:00,"24.5074"
"237",2022-03-30 10:25:00,"32.8978"
"238",2022-03-30 10:30:00,"35.9759"
"239",2022-03-30 10:35:00,"34.4288"
"240",2022-03-30 10:40:00,"32.4718"
"241",2022-03-30 10:45:00,"29.8448"
"242",2022-03-30 10:50:00,"27.8251"
"243",2022-03-30 10:55:00,"24.1319"
"244",2022-03-30 11:00:00,"19.7621"
"245",2022-03-30 11:05:00,"16.0883"
"246",2022-03-30 11:10:00,"13.8737"
"247",2022-03-30 11:15:00,"18.7891"
"248",2022-03-30 11:20:00,"21.8925"
"249",2022-03-30 11:25:00,"21.9397"
"250",2022-03-30 11:30:00,"16.9468"
"251",2022-03-30 11:35:00,"13.7531"
"252",2022-03-30 11:40:00,"10.3137"
"253",2022-03-30 11:45:00,"12.4674"
"254",2022-03-30 11:50:00,"13.4672"
"255",2022-03-30 11:55:00,"12.4481"
"256",2022-03-30 12:00:00,"12.0908"
"257",2022-03-30 12:05:00,"12.6018"
"258",2022-03-30 12:10:00,"8.67708"
"259",2022-03-30 12:15:00,"8.75422"
"260",2022-03-30 12:20:00,"11.7764"
"261",2022-03-30 12:25:00,"12.6294"
"262",2022-03-30 12:30:00,"9.00848"
"263",2022-03-30 12:35:00,"7.12434"
"264",2022-03-30 12:40:00,"8.67263"
"265",2022-03-30 12:45:00,"9.07649"
"266",2022-03-30 12:50:00,"11.3865"
"267",2022-03-30 12:55:00,"12.4134"
"268",2022-03-30 13:00:00,"13.621"
"269",2022-03-30 13:05:00,"14.1362"
"270",2022-03-30 13:10:00,"13.3043"
"271",2022-03-30 13:15:00,"12.131"
"272",2022-03-30 13:20:00,"13.7204"
"273",2022-03-30 13:25:00,"15.9837"
"274",2022-03-30 13:30:00,"14.2237"
"275",2022-03-30 13:35:00,"11.7697"
"276",2022-03-30 13:40:00,"7.41072"
"277",2022-03-30 13:45:00,"5.97637"
"278",2022-03-30 13:50:00,"6.53954"
"279",2022-03-30 13:55:00,"9.60648"
"280",2022-03-30 14:00:00,"11.6656"
"281",2022-03-30 14:05:00,"12.1679"
"282",2022-03-30 14:10:00,"11.2422"
"283",2022-03-30 14:15:00,"12.7675"
"284",2022-03-30 14:20:00,"10.7854"
"285",2022-03-30 14:25:00,"8.52267"
"286",2022-03-30 14:30:00,"8.85256"
"287",2022-03-30 14:35:00,"7.64192"
"288",2022-03-30 14:40:00,"4.68891"
"289",2022-03-30 14:45:00,"5.44125"
"290",2022-03-30 14:50:00,"3.66318"
"291",2022-03-30 14:55:00,"4.32167"
"292",2022-03-30 15:00:00,"4.40992"
"293",2022-03-30 15:05:00,"6.16526"
"294",2022-03-30 15:10:00,"6.42631"
"295",2022-03-30 15:15:00,"6.37221"
"296",2022-03-30 15:20:00,"6.60297"
"297",2022-03-30 15:25:00,"10.0278"
"298",2022-03-30 15:30:00,"8.71386"
"299",2022-03-30 15:35:00,"6.98961"
"300",2022-03-30 15:40:00,"8.60374"
"301",2022-03-30 15:45:00,"9.41777"
"302",2022-03-30 15:50:00,"11.1458"
"303",2022-03-30 15:55:00,"8.6631"
"304",2022-03-30 16:00:00,"5.28795"
"305",2022-03-30 16:05:00,"4.04159"
"306",2022-03-30 16:10:00,"4.04159"
"307",2022-03-30 16:15:00,"4.04153"
"308",2022-03-30 16:20:00,"1.64225"
"309",2022-03-30 16:25:00,"-4.46169"
"310",2022-03-30 16:30:00,"-5.33602"
"311",2022-03-30 16:35:00,"-4.58506"
"312",2022-03-30 16:40:00,"-4.76213"
"313",2022-03-30 16:45:00,"-6.32165"
"314",2022-03-30 16:50:00,"-7.379"
"315",2022-03-30 16:55:00,"-5.89817"
"316",2022-03-30 17:00:00,"-4.72065"
"317",2022-03-30 17:05:00,"-5.4727"
"318",2022-03-30 17:10:00,"-8.92927"
"319",2022-03-30 17:15:00,"-6.4084"
"320",2022-03-30 17:20:00,"-1.73551"
"321",2022-03-30 17:25:00,"0.520074"
"322",2022-03-30 17:30:00,"-0.329171"
"323",2022-03-30 17:35:00,"-1.44635"
"324",2022-03-30 17:40:00,"-1.91963"
"325",2022-03-30 17:45:00,"-3.44193"
"326",2022-03-30 17:50:00,"2.26629"
"327",2022-03-30 17:55:00,"0.898781"
"328",2022-03-30 18:00:00,"-0.285511"
"329",2022-03-30 18:05:00,"2.62493"
"330",2022-03-30 18:10:00,"3.31578"
"331",2022-03-30 18:15:00,"5.34072"
"332",2022-03-30 18:20:00,"6.42147"
"333",2022-03-30 18:25:00,"5.06152"
"334",2022-03-30 18:30:00,"0.443167"
"335",2022-03-30 18:35:00,"-3.05481"
"336",2022-03-30 18:40:00,"-0.130724"
"337",2022-03-30 18:45:00,"0.26929"
"338",2022-03-30 18:50:00,"1.20315"
"339",2022-03-30 18:55:00,"3.97309"
"340",2022-03-30 19:00:00,"1.73438"
"341",2022-03-30 19:05:00,"1.39315"
"342",2022-03-30 19:10:00,"3.48589"
"343",2022-03-30 19:15:00,"4.36735"
"344",2022-03-30 19:20:00,"5.82249"
"345",2022-03-30 19:25:00,"5.66569"
"346",2022-03-30 19:30:00,"6.75769"
"347",2022-03-30 19:35:00,"6.46"
"348",2022-03-30 19:40:00,"3.16048"
"349",2022-03-30 19:45:00,"1.71412"
"350",2022-03-30 19:50:00,"2.25816"
"351",2022-03-30 19:55:00,"4.63253"
"352",2022-03-30 20:00:00,"5.35404"
"353",2022-03-30 20:05:00,"6.75654"
"354",2022-03-30 20:10:00,"7.55033"
"355",2022-03-30 20:15:00,"7.15555"
"356",2022-03-30 20:20:00,"6.97599"
"357",2022-03-30 20:25:00,"7.95322"
"358",2022-03-30 20:30:00,"6.8919"
"359",2022-03-30 20:35:00,"7.20763"
"360",2022-03-30 20:40:00,"10.617"
"361",2022-03-30 20:45:00,"9.92478"
"362",2022-03-30 20:50:00,"6.88395"
"363",2022-03-30 20:55:00,"5.63745"
"364",2022-03-30 21:00:00,"7.58024"
"365",2022-03-30 21:05:00,"10.822"
"366",2022-03-30 21:10:00,"11.7766"
"367",2022-03-30 21:15:00,"8.93918"
"368",2022-03-30 21:20:00,"9.12893"
"369",2022-03-30 21:25:00,"5.57414"
"370",2022-03-30 21:30:00,"6.46566"
"371",2022-03-30 21:35:00,"5.78095"
"372",2022-03-30 21:40:00,"6.38914"
"373",2022-03-30 21:45:00,"9.22336"
"374",2022-03-30 21:50:00,"11.5716"
"375",2022-03-30 21:55:00,"10.0233"
"376",2022-03-30 22:00:00,"8.86646"
"377",2022-03-30 22:05:00,"7.71758"
"378",2022-03-30 22:10:00,"8.45699"
"379",2022-03-30 22:15:00,"9.7182"
"380",2022-03-30 22:20:00,"12.5987"
"381",2022-03-30 22:25:00,"11.4211"
"382",2022-03-30 22:30:00,"10.292"
"383",2022-03-30 22:35:00,"10.6568"
"384",2022-03-30 22:40:00,"12.0603"
"385",2022-03-30 22:45:00,"10.4902"
"386",2022-03-30 22:50:00,"11.819"
"387",2022-03-30 22:55:00,"9.56967"
"388",2022-03-30 23:00:00,"8.59835"
"389",2022-03-30 23:05:00,"9.15349"
"390",2022-03-30 23:10:00,"7.08499"
"391",2022-03-30 23:15:00,"6.42807"
"392",2022-03-30 23:20:00,"6.90077"
"393",2022-03-30 23:25:00,"11.1913"
"394",2022-03-30 23:30:00,"16.2076"
"395",2022-03-30 23:35:00,"12.3719"
"396",2022-03-30 23:40:00,"13.1328"
"397",2022-03-30 23:45:00,"12.9802"
"398",2022-03-30 23:50:00,"12.7919"
"399",2022-03-30 23:55:00,"14.1788"
"400",2022-03-31 00:00:00,"12.5394"
"401",2022-03-31 00:05:00,"10.6164"
"402",2022-03-31 00:10:00,"10.6164"
"403",2022-03-31 00:15:00,"10.6163"
"404",2022-03-31 00:20:00,"7.6777"
"405",2022-03-31 00:25:00,"6.32219"
"406",2022-03-31 00:30:00,"8.95263"
"407",2022-03-31 00:35:00,"11.6459"
"408",2022-03-31 00:40:00,"14.006"
"409",2022-03-31 00:45:00,"13.2314"
"410",2022-03-31 00:50:00,"12.581"
"411",2022-03-31 00:55:00,"11.9457"
"412",2022-03-31 01:00:00,"10.6407"
"413",2022-03-31 01:05:00,"12.5223"
"414",2022-03-31 01:10:00,"16.731"
"415",2022-03-31 01:15:00,"16.2711"
"416",2022-03-31 01:20:00,"13.2425"
"417",2022-03-31 01:25:00,"9.92418"
"418",2022-03-31 01:30:00,"9.55283"
"419",2022-03-31 01:35:00,"10.7457"
"420",2022-03-31 01:40:00,"10.8303"
"421",2022-03-31 01:45:00,"9.84488"
"422",2022-03-31 01:50:00,"9.42326"
"423",2022-03-31 01:55:00,"9.66066"
"424",2022-03-31 02:00:00,"7.03156"
"425",2022-03-31 02:05:00,"2.22812"
"426",2022-03-31 02:10:00,"1.32992"
"427",2022-03-31 02:15:00,"1.94091"
"428",2022-03-31 02:20:00,"3.04669"
"429",2022-03-31 02:25:00,"-1.73243"
"430",2022-03-31 02:30:00,"-0.747535"
"431",2022-03-31 02:35:00,"0.977763"
"432",2022-03-31 02:40:00,"2.08429"
"433",2022-03-31 02:45:00,"4.76994"
"434",2022-03-31 02:50:00,"4.0149"
"435",2022-03-31 02:55:00,"4.30327"
"436",2022-03-31 03:00:00,"6.72959"
"437",2022-03-31 03:05:00,"10.0754"
"438",2022-03-31 03:10:00,"8.63632"
"439",2022-03-31 03:15:00,"9.81934"
"440",2022-03-31 03:20:00,"6.60231"
"441",2022-03-31 03:25:00,"0.98809"
"442",2022-03-31 03:30:00,"0.336437"
"443",2022-03-31 03:35:00,"0.0415103"
"444",2022-03-31 03:40:00,"-0.272787"
"445",2022-03-31 03:45:00,"-2.46378"
"446",2022-03-31 03:50:00,"-1.79461"
"447",2022-03-31 03:55:00,"0.802072"
"448",2022-03-31 04:00:00,"1.96521"
"449",2022-03-31 04:05:00,"1.50071"
"450",2022-03-31 04:10:00,"3.70443"
"451",2022-03-31 04:15:00,"7.39617"
"452",2022-03-31 04:20:00,"10.3038"
"453",2022-03-31 04:25:00,"8.05887"
"454",2022-03-31 04:30:00,"4.81505"
"455",2022-03-31 04:35:00,"2.51058"
"456",2022-03-31 04:40:00,"2.79024"
"457",2022-03-31 04:45:00,"3.44215"
"458",2022-03-31 04:50:00,"1.20088"
"459",2022-03-31 04:55:00,"0.425435"
"460",2022-03-31 05:00:00,"3.27962"
"461",2022-03-31 05:05:00,"8.29814"
"462",2022-03-31 05:10:00,"9.90701"
"463",2022-03-31 05:15:00,"8.99749"
"464",2022-03-31 05:20:00,"4.47111"
"465",2022-03-31 05:25:00,"3.34296"
"466",2022-03-31 05:30:00,"4.68507"
"467",2022-03-31 05:35:00,"3.34637"
"468",2022-03-31 05:40:00,"3.73912"
"469",2022-03-31 05:45:00,"3.74415"
"470",2022-03-31 05:50:00,"6.51427"
"471",2022-03-31 05:55:00,"8.64849"
"472",2022-03-31 06:00:00,"8.63849"
"473",2022-03-31 06:05:00,"8.56579"
"474",2022-03-31 06:10:00,"7.86399"
"475",2022-03-31 06:15:00,"8.02355"
"476",2022-03-31 06:20:00,"9.92084"
"477",2022-03-31 06:25:00,"13.0371"
"478",2022-03-31 06:30:00,"14.8605"
"479",2022-03-31 06:35:00,"15.872"
"480",2022-03-31 06:40:00,"16.106"
"481",2022-03-31 06:45:00,"16.4564"
"482",2022-03-31 06:50:00,"11.8231"
"483",2022-03-31 06:55:00,"10.4229"
"484",2022-03-31 07:00:00,"12.3866"
"485",2022-03-31 07:05:00,"13.6026"
"486",2022-03-31 07:10:00,"16.4968"
"487",2022-03-31 07:15:00,"16.3533"
"488",2022-03-31 07:20:00,"16.8703"
"489",2022-03-31 07:25:00,"16.7924"
"490",2022-03-31 07:30:00,"18.419"
"491",2022-03-31 07:35:00,"19.1654"
"492",2022-03-31 07:40:00,"17.4751"
"493",2022-03-31 07:45:00,"16.4113"
"494",2022-03-31 07:50:00,"15.3541"
"495",2022-03-31 07:55:00,"13.2354"
"496",2022-03-31 08:00:00,"15.4301"
"497",2022-03-31 08:05:00,"17.3968"
"498",2022-03-31 08:10:00,"17.3968"
"499",2022-03-31 08:15:00,"17.3968"
"500",2022-03-31 08:20:00,"15.7066"
"501",2022-03-31 08:25:00,"12.1596"
"502",2022-03-31 08:30:00,"10.4857"
"503",2022-03-31 08:35:00,"7.80576"
"504",2022-03-31 08:40:00,"3.42167"
"505",2022-03-31 08:45:00,"-0.638581"
"506",2022-03-31 08:50:00,"-0.805495"
"507",2022-03-31 08:55:00,"0.716542"
"508",2022-03-31 09:00:00,"3.97701"
"509",2022-03-31 09:05:00,"3.38475"
"510",2022-03-31 09:10:00,"3.68552"
"511",2022-03-31 09:15:00,"4.80323"
"512",2022-03-31 09:20:00,"5.68676"
"513",2022-03-31 09:25:00,"8.08511"
"514",2022-03-31 09:30:00,"12.4838"
"515",2022-03-31 09:35:00,"20.5848"
"516",2022-03-31 09:40:00,"27.646"
"517",2022-03-31 09:45:00,"31.3199"
"518",2022-03-31 09:50:00,"31.7771"
"519",2022-03-31 09:55:00,"32.0626"
"520",2022-03-31 10:00:00,"28.5154"
"521",2022-03-31 10:05:00,"24.6814"
"522",2022-03-31 10:10:00,"22.3282"
"523",2022-03-31 10:15:00,"18.6786"
"524",2022-03-31 10:20:00,"15.5317"
"525",2022-03-31 10:25:00,"12.1453"
"526",2022-03-31 10:30:00,"12.2604"
"527",2022-03-31 10:35:00,"12.3319"
"528",2022-03-31 10:40:00,"12.3642"
"529",2022-03-31 10:45:00,"15.4156"
"530",2022-03-31 10:50:00,"17.9243"
"531",2022-03-31 10:55:00,"18.9075"
"532",2022-03-31 11:00:00,"16.5113"
"533",2022-03-31 11:05:00,"15.2428"
"534",2022-03-31 11:10:00,"13.2931"
"535",2022-03-31 11:15:00,"11.2582"
"536",2022-03-31 11:20:00,"11.0535"
"537",2022-03-31 11:25:00,"10.5405"
"538",2022-03-31 11:30:00,"11.3756"
"539",2022-03-31 11:35:00,"11.4517"
"540",2022-03-31 11:40:00,"9.717"
"541",2022-03-31 11:45:00,"10.6143"
"542",2022-03-31 11:50:00,"12.2338"
"543",2022-03-31 11:55:00,"16.6245"
"544",2022-03-31 12:00:00,"18.0675"
"545",2022-03-31 12:05:00,"19.0186"
"546",2022-03-31 12:10:00,"19.1968"
"547",2022-03-31 12:15:00,"17.1851"
"548",2022-03-31 12:20:00,"16.932"
"549",2022-03-31 12:25:00,"16.9845"
"550",2022-03-31 12:30:00,"16.0341"
"551",2022-03-31 12:35:00,"14.4169"
"552",2022-03-31 12:40:00,"14.7233"
"553",2022-03-31 12:45:00,"19.7402"
"554",2022-03-31 12:50:00,"20.2961"
"555",2022-03-31 12:55:00,"18.2995"
"556",2022-03-31 13:00:00,"15.906"
"557",2022-03-31 13:05:00,"9.00716"
"558",2022-03-31 13:10:00,"8.52959"
"559",2022-03-31 13:15:00,"9.62192"
"560",2022-03-31 13:20:00,"11.478"
"561",2022-03-31 13:25:00,"13.2522"
"562",2022-03-31 13:30:00,"13.7081"
"563",2022-03-31 13:35:00,"13.0639"
"564",2022-03-31 13:40:00,"12.0835"
"565",2022-03-31 13:45:00,"12.3686"
"566",2022-03-31 13:50:00,"11.9631"
"567",2022-03-31 13:55:00,"13.2032"
"568",2022-03-31 14:00:00,"11.3753"
"569",2022-03-31 14:05:00,"9.18169"
"570",2022-03-31 14:10:00,"5.03838"
"571",2022-03-31 14:15:00,"4.05737"
"572",2022-03-31 14:20:00,"3.94792"
"573",2022-03-31 14:25:00,"4.55047"
"574",2022-03-31 14:30:00,"8.37594"
"575",2022-03-31 14:35:00,"6.69049"
"576",2022-03-31 14:40:00,"9.61581"
"577",2022-03-31 14:45:00,"10.7605"
"578",2022-03-31 14:50:00,"12.1655"
"579",2022-03-31 14:55:00,"12.6219"
"580",2022-03-31 15:00:00,"11.9259"
"581",2022-03-31 15:05:00,"9.21967"
"582",2022-03-31 15:10:00,"10.417"
"583",2022-03-31 15:15:00,"10.638"
"584",2022-03-31 15:20:00,"10.3998"
"585",2022-03-31 15:25:00,"11.0644"
"586",2022-03-31 15:30:00,"10.5412"
"587",2022-03-31 15:35:00,"9.5773"
"588",2022-03-31 15:40:00,"9.23707"
"589",2022-03-31 15:45:00,"8.22432"
"590",2022-03-31 15:50:00,"8.34266"
"591",2022-03-31 15:55:00,"10.2227"
"592",2022-03-31 16:00:00,"13.8877"
"593",2022-03-31 16:05:00,"14.0109"
"594",2022-03-31 16:10:00,"14.0109"
"595",2022-03-31 16:15:00,"14.0109"
"596",2022-03-31 16:20:00,"13.5308"
"597",2022-03-31 16:25:00,"14.5559"
"598",2022-03-31 16:30:00,"12.6205"
"599",2022-03-31 16:35:00,"11.4172"
"600",2022-03-31 16:40:00,"12.5543"
"601",2022-03-31 16:45:00,"14.2877"
"602",2022-03-31 16:50:00,"12.6816"
"603",2022-03-31 16:55:00,"11.0618"
"604",2022-03-31 17:00:00,"13.6084"
"605",2022-03-31 17:05:00,"11.7392"
"606",2022-03-31 17:10:00,"12.8241"
"607",2022-03-31 17:15:00,"9.89299"
"608",2022-03-31 17:20:00,"9.62855"
