"","datetime","pm10","pm2p5"
"2164",2022-04-06 03:00:00,3.49362,-5.4247
"2165",2022-04-06 03:05:00,7.25653,-3.02774
"2166",2022-04-06 03:10:00,6.81531,1.37425
"2167",2022-04-06 03:15:00,6.49497,-0.772679
"2168",2022-04-06 03:20:00,5.27498,0.106069
"2169",2022-04-06 03:25:00,5.18657,0.276346
"2170",2022-04-06 03:30:00,6.14593,-2.20606
"2171",2022-04-06 03:35:00,8.10919,1.39247
"2172",2022-04-06 03:40:00,9.96842,4.61582
"2173",2022-04-06 03:45:00,8.10779,4.05762
"2174",2022-04-06 03:50:00,6.79782,0.432188
"2175",2022-04-06 03:55:00,4.44472,0.19031
"2176",2022-04-06 04:00:00,1.92801,1.90198
"2177",2022-04-06 04:05:00,2.55808,1.1585
"2178",2022-04-06 04:10:00,6.08991,-0.691603
"2179",2022-04-06 04:15:00,3.29335,-2.09658
"2180",2022-04-06 04:20:00,4.62427,-0.771349
"2181",2022-04-06 04:25:00,10.1887,1.2192
"2182",2022-04-06 04:30:00,9.28156,0.295906
"2183",2022-04-06 04:35:00,8.6856,0.528824
"2184",2022-04-06 04:40:00,8.41154,2.10465
"2185",2022-04-06 04:45:00,7.11031,0.987606
"2186",2022-04-06 04:50:00,5.84923,2.71837
"2187",2022-04-06 04:55:00,5.04111,3.40219
"2188",2022-04-06 05:00:00,4.47952,2.83949
"2189",2022-04-06 05:05:00,4.6523,0.0179325
"2190",2022-04-06 05:10:00,6.15746,0.392003
"2191",2022-04-06 05:15:00,5.77176,-0.279019
"2192",2022-04-06 05:20:00,4.60315,3.47954
"2193",2022-04-06 05:25:00,2.04247,3.42019
"2194",2022-04-06 05:30:00,5.92825,-0.516777
"2195",2022-04-06 05:35:00,9.21309,-2.85617
"2196",2022-04-06 05:40:00,4.30159,-0.823492
"2197",2022-04-06 05:45:00,2.3302,-2.10739
"2198",2022-04-06 05:50:00,7.09369,0.334686
"2199",2022-04-06 05:55:00,6.67206,-0.0178551
"2200",2022-04-06 06:00:00,8.61454,1.73155
"2201",2022-04-06 06:05:00,11.2836,3.53886
"2202",2022-04-06 06:10:00,7.00209,6.65097
"2203",2022-04-06 06:15:00,9.21197,3.60294
"2204",2022-04-06 06:20:00,9.40025,2.04473
"2205",2022-04-06 06:25:00,9.07934,0.893461
"2206",2022-04-06 06:30:00,8.25175,0.5562
"2207",2022-04-06 06:35:00,8.37773,0.731702
"2208",2022-04-06 06:40:00,5.58855,1.41529
"2209",2022-04-06 06:45:00,8.3623,0.459621
"2210",2022-04-06 06:50:00,10.9881,0.294229
"2211",2022-04-06 06:55:00,7.6385,-3.76787
"2212",2022-04-06 07:00:00,7.34101,-3.05159
"2213",2022-04-06 07:05:00,7.20441,-0.421638
"2214",2022-04-06 07:10:00,4.59295,-1.64414
"2215",2022-04-06 07:15:00,3.439,-2.1153
"2216",2022-04-06 07:20:00,4.84986,0.0352307
"2217",2022-04-06 07:25:00,5.82929,2.29239
"2218",2022-04-06 07:30:00,5.44445,-3.51222
"2219",2022-04-06 07:35:00,6.81018,-2.75735
"2220",2022-04-06 07:40:00,8.20043,0.0599017
"2221",2022-04-06 07:45:00,10.9979,-1.41057
"2222",2022-04-06 07:50:00,12.9566,-0.160266
"2223",2022-04-06 07:55:00,16.4455,2.15032
"2224",2022-04-06 08:00:00,19.9984,6.66039
"2225",2022-04-06 08:05:00,21.4224,6.81128
"2226",2022-04-06 08:10:00,21.4224,6.81128
"2227",2022-04-06 08:15:00,21.4224,6.81124
"2228",2022-04-06 08:20:00,20.277,3.63981
"2229",2022-04-06 08:25:00,18.4371,-3.10664
"2230",2022-04-06 08:30:00,19.6889,-5.96364
"2231",2022-04-06 08:35:00,18.7638,-7.33681
"2232",2022-04-06 08:40:00,16.6574,-8.58787
"2233",2022-04-06 08:45:00,16.4646,-10.5189
"2234",2022-04-06 08:50:00,12.5368,-9.67202
"2235",2022-04-06 08:55:00,13.6949,-5.24036
"2236",2022-04-06 09:00:00,18.8819,-4.77664
"2237",2022-04-06 09:05:00,19.4605,-5.63173
"2238",2022-04-06 09:10:00,20.4404,-1.19526
"2239",2022-04-06 09:15:00,22.715,0.700988
"2240",2022-04-06 09:20:00,23.9841,1.34463
"2241",2022-04-06 09:25:00,24.8098,-2.38882
"2242",2022-04-06 09:30:00,25.3918,-3.20407
"2243",2022-04-06 09:35:00,26.2253,-0.0831374
"2244",2022-04-06 09:40:00,29.3896,4.13298
"2245",2022-04-06 09:45:00,26.9564,4.20503
"2246",2022-04-06 09:50:00,23.4029,4.88731
"2247",2022-04-06 09:55:00,22.0238,5.90983
"2248",2022-04-06 10:00:00,21.1336,7.60093
"2249",2022-04-06 10:05:00,19.1971,9.65747
"2250",2022-04-06 10:10:00,16.248,8.74034
"2251",2022-04-06 10:15:00,15.6319,8.33134
"2252",2022-04-06 10:20:00,15.2452,5.80696
"2253",2022-04-06 10:25:00,18.0199,8.03355
"2254",2022-04-06 10:30:00,19.5444,7.46888
"2255",2022-04-06 10:35:00,20.7747,7.32019
"2256",2022-04-06 10:40:00,22.4662,7.16055
"2257",2022-04-06 10:45:00,22.8334,8.27035
"2258",2022-04-06 10:50:00,24.4919,10.7006
"2259",2022-04-06 10:55:00,20.7514,8.58371
"2260",2022-04-06 11:00:00,17.3944,7.46004
"2261",2022-04-06 11:05:00,18.4424,5.98953
"2262",2022-04-06 11:10:00,17.3665,3.50712
"2263",2022-04-06 11:15:00,14.1321,-0.0983048
"2264",2022-04-06 11:20:00,17.0776,1.49143
"2265",2022-04-06 11:25:00,13.8312,2.07502
"2266",2022-04-06 11:30:00,8.1728,4.56526
"2267",2022-04-06 11:35:00,4.45723,4.07409
"2268",2022-04-06 11:40:00,5.43488,3.99832
"2269",2022-04-06 11:45:00,9.12363,3.51839
"2270",2022-04-06 11:50:00,9.56361,3.08627
"2271",2022-04-06 11:55:00,10.041,0.200844
"2272",2022-04-06 12:00:00,10.0841,-0.341628
"2273",2022-04-06 12:05:00,8.8996,-4.19802
"2274",2022-04-06 12:10:00,10.1259,-6.10957
"2275",2022-04-06 12:15:00,10.4155,-6.40681
"2276",2022-04-06 12:20:00,9.91552,-6.27404
"2277",2022-04-06 12:25:00,9.03691,-3.53185
"2278",2022-04-06 12:30:00,8.80585,-4.74498
"2279",2022-04-06 12:35:00,7.92845,-2.27836
"2280",2022-04-06 12:40:00,4.5252,-1.6452
"2281",2022-04-06 12:45:00,2.88496,-3.53069
"2282",2022-04-06 12:50:00,4.09123,-4.03224
"2283",2022-04-06 12:55:00,7.18876,-2.85958
"2284",2022-04-06 13:00:00,7.57835,-3.42748
"2285",2022-04-06 13:05:00,6.29343,0.159903
"2286",2022-04-06 13:10:00,6.79993,1.36109
"2287",2022-04-06 13:15:00,7.76513,-0.32077
"2288",2022-04-06 13:20:00,5.051,0.709522
"2289",2022-04-06 13:25:00,5.19734,2.81269
"2290",2022-04-06 13:30:00,5.99857,0.414456
"2291",2022-04-06 13:35:00,6.46475,-0.367737
"2292",2022-04-06 13:40:00,7.58845,-2.55591
"2293",2022-04-06 13:45:00,9.25557,-1.30741
"2294",2022-04-06 13:50:00,11.3741,-1.79173
"2295",2022-04-06 13:55:00,12.5179,-0.0829348
"2296",2022-04-06 14:00:00,12.7982,0.92733
"2297",2022-04-06 14:05:00,15.0829,3.70788
"2298",2022-04-06 14:10:00,15.2348,8.61122
"2299",2022-04-06 14:15:00,14.1587,8.57655
"2300",2022-04-06 14:20:00,18.7478,5.75351
"2301",2022-04-06 14:25:00,19.0076,5.3301
"2302",2022-04-06 14:30:00,15.4224,9.12327
"2303",2022-04-06 14:35:00,17.865,8.45185
"2304",2022-04-06 14:40:00,21.3704,8.2098
"2305",2022-04-06 14:45:00,23.764,7.18179
"2306",2022-04-06 14:50:00,24.8936,8.50791
"2307",2022-04-06 14:55:00,24.3365,8.68201
"2308",2022-04-06 15:00:00,21.9345,8.92516
"2309",2022-04-06 15:05:00,22.3228,11.1923
"2310",2022-04-06 15:10:00,22.8648,11.2991
"2311",2022-04-06 15:15:00,23.6583,12.5605
"2312",2022-04-06 15:20:00,25.4771,11.7949
"2313",2022-04-06 15:25:00,31.5088,12.4006
"2314",2022-04-06 15:30:00,31.7037,12.1232
"2315",2022-04-06 15:35:00,29.1051,12.2991
"2316",2022-04-06 15:40:00,28.2024,12.9042
"2317",2022-04-06 15:45:00,26.6915,15.2062
"2318",2022-04-06 15:50:00,24.0876,13.3575
"2319",2022-04-06 15:55:00,24.5517,13.6554
"2320",2022-04-06 16:00:00,26.7965,11.1637
"2321",2022-04-06 16:05:00,26.9351,9.16984
"2322",2022-04-06 16:10:00,26.9351,9.16984
"2323",2022-04-06 16:15:00,26.9351,9.1698
"2324",2022-04-06 16:20:00,24.1256,9.53219
"2325",2022-04-06 16:25:00,15.6695,11.0336
"2326",2022-04-06 16:30:00,9.40992,8.53865
"2327",2022-04-06 16:35:00,3.13927,10.1329
"2328",2022-04-06 16:40:00,-1.65544,5.41206
"2329",2022-04-06 16:45:00,-1.2669,5.23161
"2330",2022-04-06 16:50:00,1.72805,4.63259
"2331",2022-04-06 16:55:00,-0.465236,2.38442
"2332",2022-04-06 17:00:00,0.549389,3.92944
"2333",2022-04-06 17:05:00,-3.20031,0.543802
"2334",2022-04-06 17:10:00,-3.05946,-0.467275
"2335",2022-04-06 17:15:00,-1.76728,1.94151
"2336",2022-04-06 17:20:00,-3.02478,1.53144
"2337",2022-04-06 17:25:00,0.970048,2.31185
"2338",2022-04-06 17:30:00,0.350839,-1.06756
"2339",2022-04-06 17:35:00,-3.16952,-1.50144
"2340",2022-04-06 17:40:00,-6.44132,2.68813
"2341",2022-04-06 17:45:00,-8.40828,3.93108
"2342",2022-04-06 17:50:00,-9.17943,-0.891474
"2343",2022-04-06 17:55:00,-13.9347,-7.46484
"2344",2022-04-06 18:00:00,-17.2627,-10.1729
"2345",2022-04-06 18:05:00,-18.9146,-12.756
"2346",2022-04-06 18:10:00,-21.9373,-17.0169
"2347",2022-04-06 18:15:00,-20.0812,-18.3798
"2348",2022-04-06 18:20:00,-14.3745,-15.673
"2349",2022-04-06 18:25:00,-9.60031,-13.5335
"2350",2022-04-06 18:30:00,-8.90778,-10.1126
"2351",2022-04-06 18:35:00,-9.11972,-12.7511
"2352",2022-04-06 18:40:00,-11.1653,-15.7901
"2353",2022-04-06 18:45:00,-12.7455,-14.7678
"2354",2022-04-06 18:50:00,-12.8087,-9.24726
"2355",2022-04-06 18:55:00,-10.2147,-9.61564
"2356",2022-04-06 19:00:00,-9.34994,-10.1113
"2357",2022-04-06 19:05:00,-7.52849,-9.81378
"2358",2022-04-06 19:10:00,-2.35865,-5.98415
"2359",2022-04-06 19:15:00,0.127998,-3.78657
"2360",2022-04-06 19:20:00,2.62887,-1.18933
"2361",2022-04-06 19:25:00,4.94704,0.0743301
"2362",2022-04-06 19:30:00,4.77822,-4.0237
"2363",2022-04-06 19:35:00,4.566,-7.62297
"2364",2022-04-06 19:40:00,2.0529,-11.3423
"2365",2022-04-06 19:45:00,-1.87315,-15.9941
"2366",2022-04-06 19:50:00,-4.53794,-18.6036
"2367",2022-04-06 19:55:00,-6.47553,-19.9042
"2368",2022-04-06 20:00:00,-6.7088,-20.63
"2369",2022-04-06 20:05:00,-6.47098,-15.9336
"2370",2022-04-06 20:10:00,-6.15831,-12.0583
"2371",2022-04-06 20:15:00,-7.4693,-8.9202
"2372",2022-04-06 20:20:00,-6.91833,-7.38486
"2373",2022-04-06 20:25:00,-6.61758,-6.23333
"2374",2022-04-06 20:30:00,-7.21816,-5.46139
"2375",2022-04-06 20:35:00,-2.24464,-3.34593
"2376",2022-04-06 20:40:00,1.31528,-5.25864
"2377",2022-04-06 20:45:00,0.806238,-6.07558
"2378",2022-04-06 20:50:00,0.260464,-5.53958
"2379",2022-04-06 20:55:00,-0.0785428,-4.24805
"2380",2022-04-06 21:00:00,1.85064,-2.85444
"2381",2022-04-06 21:05:00,3.30926,-3.87314
"2382",2022-04-06 21:10:00,3.30024,-1.5116
"2383",2022-04-06 21:15:00,3.36306,-0.319749
"2384",2022-04-06 21:20:00,4.68154,-0.68687
"2385",2022-04-06 21:25:00,3.67467,0.688311
"2386",2022-04-06 21:30:00,3.1991,2.52686
"2387",2022-04-06 21:35:00,5.84683,2.27977
"2388",2022-04-06 21:40:00,7.41398,0.821882
"2389",2022-04-06 21:45:00,6.32773,-2.86688
"2390",2022-04-06 21:50:00,4.62551,-2.25537
"2391",2022-04-06 21:55:00,5.53361,0.762071
"2392",2022-04-06 22:00:00,3.85243,1.6051
"2393",2022-04-06 22:05:00,1.20346,4.80143
"2394",2022-04-06 22:10:00,1.61241,6.3356
"2395",2022-04-06 22:15:00,3.03637,4.65934
"2396",2022-04-06 22:20:00,4.70795,3.60709
"2397",2022-04-06 22:25:00,6.75193,2.37631
"2398",2022-04-06 22:30:00,10.2684,1.11449
"2399",2022-04-06 22:35:00,11.6245,1.88535
"2400",2022-04-06 22:40:00,12.5416,3.06259
"2401",2022-04-06 22:45:00,10.5872,1.33717
"2402",2022-04-06 22:50:00,7.1023,0.924803
"2403",2022-04-06 22:55:00,3.78626,-0.211583
"2404",2022-04-06 23:00:00,6.36449,-2.19846
"2405",2022-04-06 23:05:00,5.76223,0.199783
"2406",2022-04-06 23:10:00,3.50416,3.01872
"2407",2022-04-06 23:15:00,5.69388,3.21434
"2408",2022-04-06 23:20:00,6.26737,1.68755
"2409",2022-04-06 23:25:00,4.87217,1.52655
"2410",2022-04-06 23:30:00,4.95276,5.02289
"2411",2022-04-06 23:35:00,9.67418,4.2457
"2412",2022-04-06 23:40:00,10.8913,7.60873
"2413",2022-04-06 23:45:00,9.18694,8.22093
"2414",2022-04-06 23:50:00,6.10561,7.72611
"2415",2022-04-06 23:55:00,4.22639,6.33201
"2416",2022-04-07 00:00:00,2.48528,7.31815
"2417",2022-04-07 00:05:00,1.72229,6.9227
"2418",2022-04-07 00:10:00,1.72229,6.9227
"2419",2022-04-07 00:15:00,1.72227,6.92271
"2420",2022-04-07 00:20:00,2.24471,8.13443
"2421",2022-04-07 00:25:00,2.33977,10.3021
"2422",2022-04-07 00:30:00,2.62263,13.5064
"2423",2022-04-07 00:35:00,0.622702,14.4208
"2424",2022-04-07 00:40:00,-0.867948,13.7208
"2425",2022-04-07 00:45:00,0.641371,12.6517
"2426",2022-04-07 00:50:00,3.92249,10.677
"2427",2022-04-07 00:55:00,5.86672,8.7063
"2428",2022-04-07 01:00:00,6.54168,6.60278
"2429",2022-04-07 01:05:00,6.32839,6.59407
"2430",2022-04-07 01:10:00,4.4606,5.55792
"2431",2022-04-07 01:15:00,3.46581,4.33345
"2432",2022-04-07 01:20:00,3.04859,4.65271
"2433",2022-04-07 01:25:00,3.36498,0.198837
"2434",2022-04-07 01:30:00,4.15964,-2.83491
"2435",2022-04-07 01:35:00,2.53086,-4.0474
"2436",2022-04-07 01:40:00,6.20009,0.389195
"2437",2022-04-07 01:45:00,9.9413,3.46499
"2438",2022-04-07 01:50:00,12.3779,0.697648
"2439",2022-04-07 01:55:00,11.4585,0.601329
"2440",2022-04-07 02:00:00,8.97586,0.632786
"2441",2022-04-07 02:05:00,4.61009,2.342
"2442",2022-04-07 02:10:00,3.65646,5.62914
"2443",2022-04-07 02:15:00,4.03425,3.86146
"2444",2022-04-07 02:20:00,2.54129,2.08414
"2445",2022-04-07 02:25:00,3.00303,-1.10539
"2446",2022-04-07 02:30:00,4.99631,-0.12551
"2447",2022-04-07 02:35:00,4.37597,0.541823
"2448",2022-04-07 02:40:00,1.62838,0.457087
"2449",2022-04-07 02:45:00,0.264957,0.987124
"2450",2022-04-07 02:50:00,0.159868,-1.31995
"2451",2022-04-07 02:55:00,1.04883,0.577169
"2452",2022-04-07 03:00:00,2.71587,2.2693
"2453",2022-04-07 03:05:00,5.86814,3.59307
"2454",2022-04-07 03:10:00,3.63709,2.75325
"2455",2022-04-07 03:15:00,5.81102,2.63735
"2456",2022-04-07 03:20:00,7.93259,4.40532
"2457",2022-04-07 03:25:00,8.37796,6.24856
"2458",2022-04-07 03:30:00,4.622,5.01749
"2459",2022-04-07 03:35:00,1.35228,3.74328
"2460",2022-04-07 03:40:00,2.32045,2.25746
"2461",2022-04-07 03:45:00,3.91857,2.45543
"2462",2022-04-07 03:50:00,2.92451,5.74921
"2463",2022-04-07 03:55:00,3.56989,9.12301
"2464",2022-04-07 04:00:00,4.54382,12.1543
"2465",2022-04-07 04:05:00,4.83985,11.4563
"2466",2022-04-07 04:10:00,6.16162,6.26554
"2467",2022-04-07 04:15:00,6.99768,1.32179
"2468",2022-04-07 04:20:00,8.60489,-1.56313
"2469",2022-04-07 04:25:00,12.1634,-0.571025
"2470",2022-04-07 04:30:00,10.7384,2.08114
"2471",2022-04-07 04:35:00,7.59474,1.97847
"2472",2022-04-07 04:40:00,9.98194,2.03152
"2473",2022-04-07 04:45:00,9.86481,3.20563
"2474",2022-04-07 04:50:00,6.0913,2.72937
"2475",2022-04-07 04:55:00,7.8555,4.76811
"2476",2022-04-07 05:00:00,7.85807,2.39702
"2477",2022-04-07 05:05:00,7.1561,4.58352
"2478",2022-04-07 05:10:00,9.01656,3.1481
"2479",2022-04-07 05:15:00,9.45332,3.76357
"2480",2022-04-07 05:20:00,4.99537,2.74702
"2481",2022-04-07 05:25:00,3.87165,1.48431
"2482",2022-04-07 05:30:00,4.88019,1.10633
"2483",2022-04-07 05:35:00,5.39485,3.83078
"2484",2022-04-07 05:40:00,6.6519,3.1117
"2485",2022-04-07 05:45:00,7.56471,3.54098
"2486",2022-04-07 05:50:00,10.4636,2.9879
"2487",2022-04-07 05:55:00,14.135,3.65615
"2488",2022-04-07 06:00:00,15.8977,5.26591
"2489",2022-04-07 06:05:00,12.667,7.73502
"2490",2022-04-07 06:10:00,11.8946,7.93301
"2491",2022-04-07 06:15:00,12.475,9.15818
"2492",2022-04-07 06:20:00,13.3066,11.2332
"2493",2022-04-07 06:25:00,12.9717,9.35862
"2494",2022-04-07 06:30:00,12.4545,8.82263
"2495",2022-04-07 06:35:00,12.7261,13.3658
"2496",2022-04-07 06:40:00,13.6133,14.59
"2497",2022-04-07 06:45:00,16.0962,11.8543
"2498",2022-04-07 06:50:00,14.5069,6.96578
"2499",2022-04-07 06:55:00,15.6228,5.17409
"2500",2022-04-07 07:00:00,12.306,1.43492
"2501",2022-04-07 07:05:00,10.9116,0.728606
"2502",2022-04-07 07:10:00,12.915,2.08316
"2503",2022-04-07 07:15:00,13.8102,-0.0987711
"2504",2022-04-07 07:20:00,12.7231,1.39152
"2505",2022-04-07 07:25:00,10.1161,4.47655
"2506",2022-04-07 07:30:00,12.6747,5.1659
"2507",2022-04-07 07:35:00,15.1367,4.32198
"2508",2022-04-07 07:40:00,15.3737,4.02022
"2509",2022-04-07 07:45:00,11.9799,3.00945
"2510",2022-04-07 07:50:00,10.9151,7.35529
"2511",2022-04-07 07:55:00,12.5307,9.91368
"2512",2022-04-07 08:00:00,15.4266,6.17621
"2513",2022-04-07 08:05:00,15.3296,5.87146
"2514",2022-04-07 08:10:00,15.3296,5.87146
"2515",2022-04-07 08:15:00,15.3295,5.87149
"2516",2022-04-07 08:20:00,15.1031,6.46872
"2517",2022-04-07 08:25:00,15.4521,6.42271
"2518",2022-04-07 08:30:00,15.5035,6.89111
"2519",2022-04-07 08:35:00,14.5886,9.17138
"2520",2022-04-07 08:40:00,13.4375,9.49096
"2521",2022-04-07 08:45:00,12.5603,12.9024
"2522",2022-04-07 08:50:00,11.1249,13.2622
"2523",2022-04-07 08:55:00,9.68444,13.0445
"2524",2022-04-07 09:00:00,10.9041,9.82459
"2525",2022-04-07 09:05:00,10.8526,8.51036
"2526",2022-04-07 09:10:00,11.6641,8.60839
"2527",2022-04-07 09:15:00,9.46459,8.49815
"2528",2022-04-07 09:20:00,7.32857,4.92063
"2529",2022-04-07 09:25:00,8.835,0.692252
"2530",2022-04-07 09:30:00,9.22314,2.12629
"2531",2022-04-07 09:35:00,10.5263,3.3524
"2532",2022-04-07 09:40:00,11.132,3.81538
"2533",2022-04-07 09:45:00,9.90424,2.63767
"2534",2022-04-07 09:50:00,9.98102,2.81395
"2535",2022-04-07 09:55:00,5.6163,3.81697
"2536",2022-04-07 10:00:00,4.65942,1.52822
"2537",2022-04-07 10:05:00,5.05563,-3.54161
"2538",2022-04-07 10:10:00,4.40577,-6.5789
"2539",2022-04-07 10:15:00,5.16893,-6.12777
"2540",2022-04-07 10:20:00,2.41949,-3.06161
"2541",2022-04-07 10:25:00,-0.272663,-5.43987
"2542",2022-04-07 10:30:00,-1.76773,-7.40732
"2543",2022-04-07 10:35:00,-5.31847,-9.21211
"2544",2022-04-07 10:40:00,-7.62262,-6.24959
"2545",2022-04-07 10:45:00,-8.08935,-7.29164
"2546",2022-04-07 10:50:00,-5.94914,-10.6405
"2547",2022-04-07 10:55:00,-5.80645,-11.7578
"2548",2022-04-07 11:00:00,-3.9409,-8.46813
"2549",2022-04-07 11:05:00,0.809549,-5.00288
"2550",2022-04-07 11:10:00,5.04936,-5.27254
"2551",2022-04-07 11:15:00,9.89297,-3.60329
"2552",2022-04-07 11:20:00,22.8869,5.52382
"2553",2022-04-07 11:25:00,33.123,16.0888
"2554",2022-04-07 11:30:00,37.8887,24.7048
"2555",2022-04-07 11:35:00,38.9602,28.0998
"2556",2022-04-07 11:40:00,37.4493,29.0774
"2557",2022-04-07 11:45:00,32.7731,27.8601
"2558",2022-04-07 11:50:00,28.0539,23.4234
"2559",2022-04-07 11:55:00,25.4743,21.7856
"2560",2022-04-07 12:00:00,21.7564,21.8224
"2561",2022-04-07 12:05:00,18.2452,19.2435
"2562",2022-04-07 12:10:00,15.4114,14.7141
"2563",2022-04-07 12:15:00,12.4714,11.6563
"2564",2022-04-07 12:20:00,10.7608,8.66006
"2565",2022-04-07 12:25:00,10.3861,6.2292
"2566",2022-04-07 12:30:00,7.99218,2.00729
"2567",2022-04-07 12:35:00,6.0883,2.53421
"2568",2022-04-07 12:40:00,3.10079,0.559459
"2569",2022-04-07 12:45:00,2.98433,-0.589965
"2570",2022-04-07 12:50:00,2.00821,-0.757453
"2571",2022-04-07 12:55:00,-0.194629,0.614763
"2572",2022-04-07 13:00:00,-0.0989004,-0.059042
"2573",2022-04-07 13:05:00,2.39306,1.13271
"2574",2022-04-07 13:10:00,6.70239,4.06694
"2575",2022-04-07 13:15:00,5.26872,3.19957
"2576",2022-04-07 13:20:00,4.31456,1.37019
"2577",2022-04-07 13:25:00,6.95907,2.16343
"2578",2022-04-07 13:30:00,8.67077,1.40587
"2579",2022-04-07 13:35:00,8.76014,0.611311
"2580",2022-04-07 13:40:00,10.638,2.3674
"2581",2022-04-07 13:45:00,9.28163,1.93521
"2582",2022-04-07 13:50:00,7.06783,4.1138
"2583",2022-04-07 13:55:00,4.84694,6.48295
"2584",2022-04-07 14:00:00,7.66313,8.16913
"2585",2022-04-07 14:05:00,8.8575,6.08576
"2586",2022-04-07 14:10:00,8.30905,4.44791
"2587",2022-04-07 14:15:00,7.31395,2.65416
"2588",2022-04-07 14:20:00,7.82697,3.18082
"2589",2022-04-07 14:25:00,8.71834,3.16816
"2590",2022-04-07 14:30:00,10.0411,4.17485
"2591",2022-04-07 14:35:00,11.7909,6.53812
"2592",2022-04-07 14:40:00,13.7741,7.95111
"2593",2022-04-07 14:45:00,14.5964,4.59446
"2594",2022-04-07 14:50:00,13.6411,6.1831
"2595",2022-04-07 14:55:00,12.5963,7.21682
"2596",2022-04-07 15:00:00,10.438,5.62549
"2597",2022-04-07 15:05:00,15.9252,5.84719
"2598",2022-04-07 15:10:00,15.9879,4.82476
"2599",2022-04-07 15:15:00,15.5873,5.53125
"2600",2022-04-07 15:20:00,14.5295,6.15961
"2601",2022-04-07 15:25:00,14.7947,5.70664
"2602",2022-04-07 15:30:00,16.7753,2.96629
"2603",2022-04-07 15:35:00,15.824,5.3068
"2604",2022-04-07 15:40:00,16.4169,6.25514
"2605",2022-04-07 15:45:00,15.7843,12.6466
"2606",2022-04-07 15:50:00,16.113,15.6075
"2607",2022-04-07 15:55:00,16.4134,11.5695
"2608",2022-04-07 16:00:00,15.5934,8.96043
"2609",2022-04-07 16:05:00,15.0009,8.21533
"2610",2022-04-07 16:10:00,15.0009,8.21533
"2611",2022-04-07 16:15:00,15.0009,8.2153
"2612",2022-04-07 16:20:00,12.3945,7.59432
"2613",2022-04-07 16:25:00,6.47438,4.33005
"2614",2022-04-07 16:30:00,6.95284,2.03065
"2615",2022-04-07 16:35:00,9.18322,2.60694
"2616",2022-04-07 16:40:00,13.5959,1.22726
"2617",2022-04-07 16:45:00,15.9157,1.52662
"2618",2022-04-07 16:50:00,15.5072,2.08551
"2619",2022-04-07 16:55:00,13.1795,1.35573
"2620",2022-04-07 17:00:00,14.6438,5.24626
"2621",2022-04-07 17:05:00,14.7164,2.20672
"2622",2022-04-07 17:10:00,13.0389,0.75141
"2623",2022-04-07 17:15:00,14.193,2.92131
"2624",2022-04-07 17:20:00,13.3319,4.1195
"2625",2022-04-07 17:25:00,11.2781,8.0771
"2626",2022-04-07 17:30:00,11.0867,9.64818
"2627",2022-04-07 17:35:00,13.9491,11.1026
"2628",2022-04-07 17:40:00,15.5039,13.6684
"2629",2022-04-07 17:45:00,18.3894,13.6673
"2630",2022-04-07 17:50:00,17.3736,11.0904
"2631",2022-04-07 17:55:00,17.2302,7.21474
"2632",2022-04-07 18:00:00,18.9081,6.08489
"2633",2022-04-07 18:05:00,16.9676,5.4561
"2634",2022-04-07 18:10:00,10.6122,1.04118
"2635",2022-04-07 18:15:00,6.70281,-3.41222
"2636",2022-04-07 18:20:00,4.75935,-5.39151
"2637",2022-04-07 18:25:00,2.54073,-5.91458
"2638",2022-04-07 18:30:00,1.85038,-6.34231
"2639",2022-04-07 18:35:00,2.94377,-5.80489
"2640",2022-04-07 18:40:00,2.30759,-4.64626
"2641",2022-04-07 18:45:00,3.94801,-0.764651
"2642",2022-04-07 18:50:00,5.06405,-1.16084
"2643",2022-04-07 18:55:00,3.52758,-3.6953
"2644",2022-04-07 19:00:00,6.57933,-2.17769
"2645",2022-04-07 19:05:00,7.03594,-0.820452
"2646",2022-04-07 19:10:00,7.08603,2.48784
"2647",2022-04-07 19:15:00,7.22949,6.57068
"2648",2022-04-07 19:20:00,5.64421,6.08084
"2649",2022-04-07 19:25:00,5.76606,4.0345
"2650",2022-04-07 19:30:00,7.08978,6.10201
"2651",2022-04-07 19:35:00,8.31859,4.65242
"2652",2022-04-07 19:40:00,10.6353,1.83013
"2653",2022-04-07 19:45:00,12.9574,0.799745
"2654",2022-04-07 19:50:00,11.8141,0.899008
