"","datetime","pm2p5"
"1",2022-03-29 14:45:00,"4.59231"
"2",2022-03-29 14:50:00,"5.13673"
"3",2022-03-29 14:55:00,"6.27339"
"4",2022-03-29 15:00:00,"3.20887"
"5",2022-03-29 15:05:00,"4.67447"
"6",2022-03-29 15:10:00,"4.99284"
"7",2022-03-29 15:15:00,"6.9807"
"8",2022-03-29 15:20:00,"5.24308"
"9",2022-03-29 15:25:00,"3.27491"
"10",2022-03-29 15:30:00,"5.01362"
"11",2022-03-29 15:35:00,"7.03942"
"12",2022-03-29 15:40:00,"5.63983"
"13",2022-03-29 15:45:00,"4.18286"
"14",2022-03-29 15:50:00,"4.8095"
"15",2022-03-29 15:55:00,"7.45664"
"16",2022-03-29 16:00:00,"7.05838"
"17",2022-03-29 16:05:00,"7.88369"
"18",2022-03-29 16:10:00,"7.88369"
"19",2022-03-29 16:15:00,"7.88366"
"20",2022-03-29 16:20:00,"6.83167"
"21",2022-03-29 16:25:00,"6.33305"
"22",2022-03-29 16:30:00,"3.38884"
"23",2022-03-29 16:35:00,"1.67807"
"24",2022-03-29 16:40:00,"2.65353"
"25",2022-03-29 16:45:00,"2.91341"
"26",2022-03-29 16:50:00,"2.42723"
"27",2022-03-29 16:55:00,"3.95064"
"28",2022-03-29 17:00:00,"6.57168"
"29",2022-03-29 17:05:00,"5.93619"
"30",2022-03-29 17:10:00,"7.03819"
"31",2022-03-29 17:15:00,"5.07025"
"32",2022-03-29 17:20:00,"1.90878"
"33",2022-03-29 17:25:00,"0.342222"
"34",2022-03-29 17:30:00,"-0.926013"
"35",2022-03-29 17:35:00,"1.64453"
"36",2022-03-29 17:40:00,"4.81406"
"37",2022-03-29 17:45:00,"7.06001"
"38",2022-03-29 17:50:00,"6.14576"
"39",2022-03-29 17:55:00,"4.30849"
"40",2022-03-29 18:00:00,"4.09731"
"41",2022-03-29 18:05:00,"6.89569"
"42",2022-03-29 18:10:00,"4.37811"
"43",2022-03-29 18:15:00,"0.913609"
"44",2022-03-29 18:20:00,"0.0322892"
"45",2022-03-29 18:25:00,"1.27493"
"46",2022-03-29 18:30:00,"1.8897"
"47",2022-03-29 18:35:00,"4.72658"
"48",2022-03-29 18:40:00,"7.28767"
"49",2022-03-29 18:45:00,"5.14001"
"50",2022-03-29 18:50:00,"5.33471"
"51",2022-03-29 18:55:00,"4.56788"
"52",2022-03-29 19:00:00,"4.72382"
"53",2022-03-29 19:05:00,"10.4621"
"54",2022-03-29 19:10:00,"10.7507"
"55",2022-03-29 19:15:00,"6.70272"
"56",2022-03-29 19:20:00,"4.04481"
"57",2022-03-29 19:25:00,"4.19306"
"58",2022-03-29 19:30:00,"3.72828"
"59",2022-03-29 19:35:00,"3.54269"
"60",2022-03-29 19:40:00,"4.81718"
"61",2022-03-29 19:45:00,"6.3178"
"62",2022-03-29 19:50:00,"4.04537"
"63",2022-03-29 19:55:00,"3.11521"
"64",2022-03-29 20:00:00,"3.71586"
"65",2022-03-29 20:05:00,"1.05406"
"66",2022-03-29 20:10:00,"1.52715"
"67",2022-03-29 20:15:00,"3.72416"
"68",2022-03-29 20:20:00,"4.04034"
"69",2022-03-29 20:25:00,"3.42859"
"70",2022-03-29 20:30:00,"5.61277"
"71",2022-03-29 20:35:00,"6.67907"
"72",2022-03-29 20:40:00,"5.44289"
"73",2022-03-29 20:45:00,"5.03123"
"74",2022-03-29 20:50:00,"4.06542"
"75",2022-03-29 20:55:00,"-0.00131728"
"76",2022-03-29 21:00:00,"-2.55107"
"77",2022-03-29 21:05:00,"-2.05341"
"78",2022-03-29 21:10:00,"-0.763832"
"79",2022-03-29 21:15:00,"-3.26006"
"80",2022-03-29 21:20:00,"-5.74752"
"81",2022-03-29 21:25:00,"-4.77398"
"82",2022-03-29 21:30:00,"-4.45046"
"83",2022-03-29 21:35:00,"-4.56647"
"84",2022-03-29 21:40:00,"-5.3221"
"85",2022-03-29 21:45:00,"-6.31023"
"86",2022-03-29 21:50:00,"-2.71931"
"87",2022-03-29 21:55:00,"-0.0725161"
"88",2022-03-29 22:00:00,"0.613154"
"89",2022-03-29 22:05:00,"1.31025"
"90",2022-03-29 22:10:00,"1.7172"
"91",2022-03-29 22:15:00,"2.30607"
"92",2022-03-29 22:20:00,"1.78871"
"93",2022-03-29 22:25:00,"-1.59271"
"94",2022-03-29 22:30:00,"-3.34255"
"95",2022-03-29 22:35:00,"-1.55555"
"96",2022-03-29 22:40:00,"-2.07392"
"97",2022-03-29 22:45:00,"-5.07317"
"98",2022-03-29 22:50:00,"-2.15559"
"99",2022-03-29 22:55:00,"3.82119"
"100",2022-03-29 23:00:00,"-0.399731"
"101",2022-03-29 23:05:00,"-3.69457"
"102",2022-03-29 23:10:00,"-1.95998"
"103",2022-03-29 23:15:00,"-1.98144"
"104",2022-03-29 23:20:00,"-2.31642"
"105",2022-03-29 23:25:00,"-0.296948"
"106",2022-03-29 23:30:00,"5.8624"
"107",2022-03-29 23:35:00,"7.92245"
"108",2022-03-29 23:40:00,"8.49108"
"109",2022-03-29 23:45:00,"6.1683"
"110",2022-03-29 23:50:00,"3.49828"
"111",2022-03-29 23:55:00,"4.95751"
"112",2022-03-30 00:00:00,"5.3354"
"113",2022-03-30 00:05:00,"5.52477"
"114",2022-03-30 00:10:00,"5.52477"
"115",2022-03-30 00:15:00,"5.52473"
"116",2022-03-30 00:20:00,"2.49786"
"117",2022-03-30 00:25:00,"-7.37636"
"118",2022-03-30 00:30:00,"-8.83991"
"119",2022-03-30 00:35:00,"-6.89577"
"120",2022-03-30 00:40:00,"-9.26046"
"121",2022-03-30 00:45:00,"-10.3632"
"122",2022-03-30 00:50:00,"-9.49499"
"123",2022-03-30 00:55:00,"-8.97427"
"124",2022-03-30 01:00:00,"-6.16229"
"125",2022-03-30 01:05:00,"-0.774009"
"126",2022-03-30 01:10:00,"-0.24832"
"127",2022-03-30 01:15:00,"1.54786"
"128",2022-03-30 01:20:00,"3.67882"
"129",2022-03-30 01:25:00,"3.82819"
"130",2022-03-30 01:30:00,"6.48751"
"131",2022-03-30 01:35:00,"5.0953"
"132",2022-03-30 01:40:00,"4.08761"
"133",2022-03-30 01:45:00,"5.87883"
"134",2022-03-30 01:50:00,"6.70346"
"135",2022-03-30 01:55:00,"8.04995"
"136",2022-03-30 02:00:00,"2.87042"
"137",2022-03-30 02:05:00,"0.0982021"
"138",2022-03-30 02:10:00,"3.35811"
"139",2022-03-30 02:15:00,"5.38048"
"140",2022-03-30 02:20:00,"5.03124"
"141",2022-03-30 02:25:00,"3.11975"
"142",2022-03-30 02:30:00,"3.41584"
"143",2022-03-30 02:35:00,"1.30138"
"144",2022-03-30 02:40:00,"-0.698637"
"145",2022-03-30 02:45:00,"-0.599592"
"146",2022-03-30 02:50:00,"2.80562"
"147",2022-03-30 02:55:00,"6.72987"
"148",2022-03-30 03:00:00,"7.21075"
"149",2022-03-30 03:05:00,"5.51197"
"150",2022-03-30 03:10:00,"6.37865"
"151",2022-03-30 03:15:00,"9.25926"
"152",2022-03-30 03:20:00,"7.02114"
"153",2022-03-30 03:25:00,"4.5699"
"154",2022-03-30 03:30:00,"3.46425"
"155",2022-03-30 03:35:00,"6.5641"
"156",2022-03-30 03:40:00,"7.86287"
"157",2022-03-30 03:45:00,"6.88398"
"158",2022-03-30 03:50:00,"8.00538"
"159",2022-03-30 03:55:00,"7.77666"
"160",2022-03-30 04:00:00,"5.70082"
"161",2022-03-30 04:05:00,"3.63951"
"162",2022-03-30 04:10:00,"4.89053"
"163",2022-03-30 04:15:00,"7.56716"
"164",2022-03-30 04:20:00,"7.44122"
"165",2022-03-30 04:25:00,"4.81153"
"166",2022-03-30 04:30:00,"0.377724"
"167",2022-03-30 04:35:00,"0.0907849"
"168",2022-03-30 04:40:00,"-0.737172"
"169",2022-03-30 04:45:00,"1.5514"
"170",2022-03-30 04:50:00,"3.11651"
"171",2022-03-30 04:55:00,"6.04314"
"172",2022-03-30 05:00:00,"4.13408"
"173",2022-03-30 05:05:00,"2.7801"
"174",2022-03-30 05:10:00,"-0.0619194"
"175",2022-03-30 05:15:00,"-0.422269"
"176",2022-03-30 05:20:00,"-0.234474"
"177",2022-03-30 05:25:00,"-0.588652"
"178",2022-03-30 05:30:00,"0.22944"
"179",2022-03-30 05:35:00,"-5.08745"
"180",2022-03-30 05:40:00,"-6.11269"
"181",2022-03-30 05:45:00,"-6.35484"
"182",2022-03-30 05:50:00,"-3.96099"
"183",2022-03-30 05:55:00,"-1.47025"
"184",2022-03-30 06:00:00,"2.21981"
"185",2022-03-30 06:05:00,"3.21361"
"186",2022-03-30 06:10:00,"-0.642383"
"187",2022-03-30 06:15:00,"-0.212103"
"188",2022-03-30 06:20:00,"1.94522"
"189",2022-03-30 06:25:00,"2.63254"
"190",2022-03-30 06:30:00,"5.3298"
"191",2022-03-30 06:35:00,"6.46128"
"192",2022-03-30 06:40:00,"6.95134"
"193",2022-03-30 06:45:00,"8.36611"
"194",2022-03-30 06:50:00,"10.2512"
"195",2022-03-30 06:55:00,"9.38499"
"196",2022-03-30 07:00:00,"3.72849"
"197",2022-03-30 07:05:00,"1.4682"
"198",2022-03-30 07:10:00,"1.11111"
"199",2022-03-30 07:15:00,"1.60081"
"200",2022-03-30 07:20:00,"3.11894"
"201",2022-03-30 07:25:00,"1.88971"
"202",2022-03-30 07:30:00,"1.11165"
"203",2022-03-30 07:35:00,"-0.29946"
"204",2022-03-30 07:40:00,"3.7892"
"205",2022-03-30 07:45:00,"7.14876"
"206",2022-03-30 07:50:00,"8.6697"
"207",2022-03-30 07:55:00,"5.84264"
"208",2022-03-30 08:00:00,"5.92332"
"209",2022-03-30 08:05:00,"8.12793"
"210",2022-03-30 08:10:00,"8.12793"
"211",2022-03-30 08:15:00,"8.12802"
"212",2022-03-30 08:20:00,"12.8978"
"213",2022-03-30 08:25:00,"18.2792"
"214",2022-03-30 08:30:00,"22.6002"
"215",2022-03-30 08:35:00,"23.2054"
"216",2022-03-30 08:40:00,"23.3128"
"217",2022-03-30 08:45:00,"22.1668"
"218",2022-03-30 08:50:00,"22.9776"
"219",2022-03-30 08:55:00,"22.9697"
"220",2022-03-30 09:00:00,"23.6203"
"221",2022-03-30 09:05:00,"20.7447"
"222",2022-03-30 09:10:00,"20.2535"
"223",2022-03-30 09:15:00,"19.6958"
"224",2022-03-30 09:20:00,"15.2546"
"225",2022-03-30 09:25:00,"11.7802"
"226",2022-03-30 09:30:00,"6.70141"
"227",2022-03-30 09:35:00,"7.08275"
"228",2022-03-30 09:40:00,"3.87305"
"229",2022-03-30 09:45:00,"3.037"
"230",2022-03-30 09:50:00,"4.50288"
"231",2022-03-30 09:55:00,"6.59664"
"232",2022-03-30 10:00:00,"3.14407"
"233",2022-03-30 10:05:00,"0.813619"
"234",2022-03-30 10:10:00,"1.28973"
"235",2022-03-30 10:15:00,"5.78712"
"236",2022-03-30 10:20:00,"14.6458"
"237",2022-03-30 10:25:00,"23.6319"
"238",2022-03-30 10:30:00,"25.4892"
"239",2022-03-30 10:35:00,"27.3417"
"240",2022-03-30 10:40:00,"30.364"
"241",2022-03-30 10:45:00,"27.5823"
"242",2022-03-30 10:50:00,"20.0545"
"243",2022-03-30 10:55:00,"18.2038"
"244",2022-03-30 11:00:00,"16.2919"
"245",2022-03-30 11:05:00,"12.7081"
"246",2022-03-30 11:10:00,"13.8096"
"247",2022-03-30 11:15:00,"11.115"
"248",2022-03-30 11:20:00,"11.4793"
"249",2022-03-30 11:25:00,"14.8305"
"250",2022-03-30 11:30:00,"16.1226"
"251",2022-03-30 11:35:00,"12.3961"
"252",2022-03-30 11:40:00,"9.6098"
"253",2022-03-30 11:45:00,"9.70851"
"254",2022-03-30 11:50:00,"7.83547"
"255",2022-03-30 11:55:00,"5.24452"
"256",2022-03-30 12:00:00,"3.82638"
"257",2022-03-30 12:05:00,"1.2096"
"258",2022-03-30 12:10:00,"1.60589"
"259",2022-03-30 12:15:00,"1.38707"
"260",2022-03-30 12:20:00,"1.32551"
"261",2022-03-30 12:25:00,"3.42841"
"262",2022-03-30 12:30:00,"4.88784"
"263",2022-03-30 12:35:00,"5.37744"
"264",2022-03-30 12:40:00,"4.79286"
"265",2022-03-30 12:45:00,"2.40705"
"266",2022-03-30 12:50:00,"5.03466"
"267",2022-03-30 12:55:00,"6.12067"
"268",2022-03-30 13:00:00,"5.54217"
"269",2022-03-30 13:05:00,"6.23856"
"270",2022-03-30 13:10:00,"8.65467"
"271",2022-03-30 13:15:00,"6.59619"
"272",2022-03-30 13:20:00,"7.09717"
"273",2022-03-30 13:25:00,"7.63738"
"274",2022-03-30 13:30:00,"8.69129"
"275",2022-03-30 13:35:00,"7.96188"
"276",2022-03-30 13:40:00,"7.29689"
"277",2022-03-30 13:45:00,"5.54368"
"278",2022-03-30 13:50:00,"5.82151"
"279",2022-03-30 13:55:00,"4.39967"
"280",2022-03-30 14:00:00,"-0.244933"
"281",2022-03-30 14:05:00,"-2.05816"
"282",2022-03-30 14:10:00,"-0.995635"
"283",2022-03-30 14:15:00,"-3.23069"
"284",2022-03-30 14:20:00,"-4.82657"
"285",2022-03-30 14:25:00,"-5.84264"
"286",2022-03-30 14:30:00,"-7.33009"
"287",2022-03-30 14:35:00,"-4.90777"
"288",2022-03-30 14:40:00,"-6.20086"
"289",2022-03-30 14:45:00,"-5.50337"
"290",2022-03-30 14:50:00,"-3.21517"
"291",2022-03-30 14:55:00,"0.885854"
"292",2022-03-30 15:00:00,"-0.491221"
"293",2022-03-30 15:05:00,"-1.91222"
"294",2022-03-30 15:10:00,"-1.32761"
"295",2022-03-30 15:15:00,"2.09578"
"296",2022-03-30 15:20:00,"4.64415"
"297",2022-03-30 15:25:00,"4.58458"
"298",2022-03-30 15:30:00,"1.49171"
"299",2022-03-30 15:35:00,"1.6075"
"300",2022-03-30 15:40:00,"0.84734"
"301",2022-03-30 15:45:00,"3.11579"
"302",2022-03-30 15:50:00,"5.07302"
"303",2022-03-30 15:55:00,"5.73148"
"304",2022-03-30 16:00:00,"6.57592"
"305",2022-03-30 16:05:00,"7.61947"
"306",2022-03-30 16:10:00,"7.61947"
"307",2022-03-30 16:15:00,"7.61949"
"308",2022-03-30 16:20:00,"8.6785"
"309",2022-03-30 16:25:00,"9.82166"
"310",2022-03-30 16:30:00,"6.95365"
"311",2022-03-30 16:35:00,"6.03958"
"312",2022-03-30 16:40:00,"4.68361"
"313",2022-03-30 16:45:00,"3.42527"
"314",2022-03-30 16:50:00,"6.55813"
"315",2022-03-30 16:55:00,"5.84914"
"316",2022-03-30 17:00:00,"7.0057"
"317",2022-03-30 17:05:00,"4.88446"
"318",2022-03-30 17:10:00,"2.01194"
"319",2022-03-30 17:15:00,"4.14565"
"320",2022-03-30 17:20:00,"4.22956"
"321",2022-03-30 17:25:00,"3.51568"
"322",2022-03-30 17:30:00,"-1.75271"
"323",2022-03-30 17:35:00,"-5.40642"
"324",2022-03-30 17:40:00,"-5.75843"
"325",2022-03-30 17:45:00,"-3.78719"
"326",2022-03-30 17:50:00,"-4.19952"
"327",2022-03-30 17:55:00,"-0.452157"
"328",2022-03-30 18:00:00,"-0.842242"
"329",2022-03-30 18:05:00,"-2.02177"
"330",2022-03-30 18:10:00,"-0.107367"
"331",2022-03-30 18:15:00,"1.31993"
"332",2022-03-30 18:20:00,"3.97134"
"333",2022-03-30 18:25:00,"4.78472"
"334",2022-03-30 18:30:00,"1.5616"
"335",2022-03-30 18:35:00,"-2.32234"
"336",2022-03-30 18:40:00,"-2.31839"
"337",2022-03-30 18:45:00,"-4.47155"
"338",2022-03-30 18:50:00,"-4.42348"
"339",2022-03-30 18:55:00,"-1.80099"
"340",2022-03-30 19:00:00,"-3.43033"
"341",2022-03-30 19:05:00,"-2.00739"
"342",2022-03-30 19:10:00,"-1.10917"
"343",2022-03-30 19:15:00,"-1.92114"
"344",2022-03-30 19:20:00,"-2.09271"
"345",2022-03-30 19:25:00,"-0.155465"
"346",2022-03-30 19:30:00,"-2.24795"
"347",2022-03-30 19:35:00,"-1.24517"
"348",2022-03-30 19:40:00,"0.715287"
"349",2022-03-30 19:45:00,"2.77371"
"350",2022-03-30 19:50:00,"4.35129"
"351",2022-03-30 19:55:00,"3.12376"
"352",2022-03-30 20:00:00,"3.08397"
"353",2022-03-30 20:05:00,"6.79387"
"354",2022-03-30 20:10:00,"5.61777"
"355",2022-03-30 20:15:00,"5.98491"
"356",2022-03-30 20:20:00,"6.51225"
"357",2022-03-30 20:25:00,"7.79775"
"358",2022-03-30 20:30:00,"7.61141"
"359",2022-03-30 20:35:00,"5.38435"
"360",2022-03-30 20:40:00,"3.8409"
"361",2022-03-30 20:45:00,"2.30172"
"362",2022-03-30 20:50:00,"2.65033"
"363",2022-03-30 20:55:00,"2.33706"
"364",2022-03-30 21:00:00,"2.5096"
"365",2022-03-30 21:05:00,"4.91434"
"366",2022-03-30 21:10:00,"4.20507"
"367",2022-03-30 21:15:00,"3.78621"
"368",2022-03-30 21:20:00,"3.18304"
"369",2022-03-30 21:25:00,"2.31482"
"370",2022-03-30 21:30:00,"0.394818"
"371",2022-03-30 21:35:00,"-1.30836"
"372",2022-03-30 21:40:00,"0.317917"
"373",2022-03-30 21:45:00,"2.91397"
"374",2022-03-30 21:50:00,"3.93509"
"375",2022-03-30 21:55:00,"1.96298"
"376",2022-03-30 22:00:00,"1.39751"
"377",2022-03-30 22:05:00,"5.25093"
"378",2022-03-30 22:10:00,"4.49815"
"379",2022-03-30 22:15:00,"2.55588"
"380",2022-03-30 22:20:00,"3.98007"
"381",2022-03-30 22:25:00,"2.78344"
"382",2022-03-30 22:30:00,"3.72832"
"383",2022-03-30 22:35:00,"1.9946"
"384",2022-03-30 22:40:00,"3.11386"
"385",2022-03-30 22:45:00,"1.69488"
"386",2022-03-30 22:50:00,"3.26103"
"387",2022-03-30 22:55:00,"-0.216633"
"388",2022-03-30 23:00:00,"0.735892"
"389",2022-03-30 23:05:00,"0.392722"
"390",2022-03-30 23:10:00,"-1.96316"
"391",2022-03-30 23:15:00,"-1.28628"
"392",2022-03-30 23:20:00,"-1.03733"
"393",2022-03-30 23:25:00,"2.23772"
"394",2022-03-30 23:30:00,"3.35579"
"395",2022-03-30 23:35:00,"2.57516"
"396",2022-03-30 23:40:00,"2.88616"
"397",2022-03-30 23:45:00,"3.93864"
"398",2022-03-30 23:50:00,"4.61647"
"399",2022-03-30 23:55:00,"2.51069"
"400",2022-03-31 00:00:00,"-0.612444"
"401",2022-03-31 00:05:00,"-0.455688"
"402",2022-03-31 00:10:00,"-0.455688"
"403",2022-03-31 00:15:00,"-0.45564"
"404",2022-03-31 00:20:00,"2.242"
"405",2022-03-31 00:25:00,"8.42736"
"406",2022-03-31 00:30:00,"12.049"
"407",2022-03-31 00:35:00,"10.3403"
"408",2022-03-31 00:40:00,"9.10402"
"409",2022-03-31 00:45:00,"9.44113"
"410",2022-03-31 00:50:00,"5.47221"
"411",2022-03-31 00:55:00,"4.3352"
"412",2022-03-31 01:00:00,"2.52974"
"413",2022-03-31 01:05:00,"2.93044"
"414",2022-03-31 01:10:00,"4.35905"
"415",2022-03-31 01:15:00,"5.0611"
"416",2022-03-31 01:20:00,"4.78749"
"417",2022-03-31 01:25:00,"3.3456"
"418",2022-03-31 01:30:00,"3.26276"
"419",2022-03-31 01:35:00,"1.24248"
"420",2022-03-31 01:40:00,"-1.00497"
"421",2022-03-31 01:45:00,"-3.72333"
"422",2022-03-31 01:50:00,"-2.60849"
"423",2022-03-31 01:55:00,"0.0483851"
"424",2022-03-31 02:00:00,"-3.78111"
"425",2022-03-31 02:05:00,"-5.42701"
"426",2022-03-31 02:10:00,"-5.4574"
"427",2022-03-31 02:15:00,"-8.7527"
"428",2022-03-31 02:20:00,"-12.326"
"429",2022-03-31 02:25:00,"-13.8516"
"430",2022-03-31 02:30:00,"-13.3944"
"431",2022-03-31 02:35:00,"-12.4831"
"432",2022-03-31 02:40:00,"-11.5983"
"433",2022-03-31 02:45:00,"-9.17431"
"434",2022-03-31 02:50:00,"-9.02295"
"435",2022-03-31 02:55:00,"-11.2302"
"436",2022-03-31 03:00:00,"-9.12645"
"437",2022-03-31 03:05:00,"-6.26324"
"438",2022-03-31 03:10:00,"-6.16167"
"439",2022-03-31 03:15:00,"-5.25819"
"440",2022-03-31 03:20:00,"-4.76844"
"441",2022-03-31 03:25:00,"-3.71283"
"442",2022-03-31 03:30:00,"-2.07799"
"443",2022-03-31 03:35:00,"-2.58971"
"444",2022-03-31 03:40:00,"-2.80179"
"445",2022-03-31 03:45:00,"-3.90087"
"446",2022-03-31 03:50:00,"-4.67074"
"447",2022-03-31 03:55:00,"-2.82764"
"448",2022-03-31 04:00:00,"-1.38943"
"449",2022-03-31 04:05:00,"-1.40314"
"450",2022-03-31 04:10:00,"-0.427758"
"451",2022-03-31 04:15:00,"-2.75032"
"452",2022-03-31 04:20:00,"-5.63481"
"453",2022-03-31 04:25:00,"-4.88072"
"454",2022-03-31 04:30:00,"-5.10741"
"455",2022-03-31 04:35:00,"-6.50591"
"456",2022-03-31 04:40:00,"-5.73964"
"457",2022-03-31 04:45:00,"-4.34021"
"458",2022-03-31 04:50:00,"-3.55693"
"459",2022-03-31 04:55:00,"-4.07619"
"460",2022-03-31 05:00:00,"-0.119495"
"461",2022-03-31 05:05:00,"1.54631"
"462",2022-03-31 05:10:00,"1.47526"
"463",2022-03-31 05:15:00,"0.449348"
"464",2022-03-31 05:20:00,"-0.511695"
"465",2022-03-31 05:25:00,"1.87784"
"466",2022-03-31 05:30:00,"2.7235"
"467",2022-03-31 05:35:00,"1.48934"
"468",2022-03-31 05:40:00,"-3.11672"
"469",2022-03-31 05:45:00,"-6.92073"
"470",2022-03-31 05:50:00,"-5.06445"
"471",2022-03-31 05:55:00,"-4.58781"
"472",2022-03-31 06:00:00,"-3.39351"
"473",2022-03-31 06:05:00,"0.722068"
"474",2022-03-31 06:10:00,"1.17862"
"475",2022-03-31 06:15:00,"0.647399"
"476",2022-03-31 06:20:00,"0.140555"
"477",2022-03-31 06:25:00,"2.21142"
"478",2022-03-31 06:30:00,"6.56807"
"479",2022-03-31 06:35:00,"4.99766"
"480",2022-03-31 06:40:00,"4.48013"
"481",2022-03-31 06:45:00,"5.81833"
"482",2022-03-31 06:50:00,"7.06641"
"483",2022-03-31 06:55:00,"5.5817"
"484",2022-03-31 07:00:00,"4.9472"
"485",2022-03-31 07:05:00,"1.67161"
"486",2022-03-31 07:10:00,"5.94965"
"487",2022-03-31 07:15:00,"4.12708"
"488",2022-03-31 07:20:00,"1.94267"
"489",2022-03-31 07:25:00,"1.17561"
"490",2022-03-31 07:30:00,"1.6517"
"491",2022-03-31 07:35:00,"1.67215"
"492",2022-03-31 07:40:00,"4.34438"
"493",2022-03-31 07:45:00,"9.07325"
"494",2022-03-31 07:50:00,"8.5961"
"495",2022-03-31 07:55:00,"6.40479"
"496",2022-03-31 08:00:00,"3.44453"
"497",2022-03-31 08:05:00,"1.92891"
"498",2022-03-31 08:10:00,"1.92891"
"499",2022-03-31 08:15:00,"1.9289"
"500",2022-03-31 08:20:00,"0.983499"
"501",2022-03-31 08:25:00,"3.10419"
"502",2022-03-31 08:30:00,"3.55957"
"503",2022-03-31 08:35:00,"0.820402"
"504",2022-03-31 08:40:00,"-0.143675"
"505",2022-03-31 08:45:00,"1.1233"
"506",2022-03-31 08:50:00,"3.53528"
"507",2022-03-31 08:55:00,"2.57455"
"508",2022-03-31 09:00:00,"2.5802"
"509",2022-03-31 09:05:00,"2.7212"
"510",2022-03-31 09:10:00,"3.93581"
"511",2022-03-31 09:15:00,"7.37385"
"512",2022-03-31 09:20:00,"7.9271"
"513",2022-03-31 09:25:00,"6.17939"
"514",2022-03-31 09:30:00,"12.6849"
"515",2022-03-31 09:35:00,"25.2446"
"516",2022-03-31 09:40:00,"32.2322"
"517",2022-03-31 09:45:00,"35.0691"
"518",2022-03-31 09:50:00,"38.3193"
"519",2022-03-31 09:55:00,"36.5221"
"520",2022-03-31 10:00:00,"29.9438"
"521",2022-03-31 10:05:00,"27.0582"
"522",2022-03-31 10:10:00,"22.9607"
"523",2022-03-31 10:15:00,"14.5923"
"524",2022-03-31 10:20:00,"9.79572"
"525",2022-03-31 10:25:00,"5.76385"
"526",2022-03-31 10:30:00,"5.50803"
"527",2022-03-31 10:35:00,"4.70577"
"528",2022-03-31 10:40:00,"4.1546"
"529",2022-03-31 10:45:00,"2.68103"
"530",2022-03-31 10:50:00,"2.00018"
"531",2022-03-31 10:55:00,"3.29355"
"532",2022-03-31 11:00:00,"6.02024"
"533",2022-03-31 11:05:00,"8.53305"
"534",2022-03-31 11:10:00,"8.24202"
"535",2022-03-31 11:15:00,"7.51739"
"536",2022-03-31 11:20:00,"7.41862"
"537",2022-03-31 11:25:00,"5.34429"
"538",2022-03-31 11:30:00,"5.81558"
"539",2022-03-31 11:35:00,"5.68826"
"540",2022-03-31 11:40:00,"8.97132"
"541",2022-03-31 11:45:00,"10.441"
"542",2022-03-31 11:50:00,"8.08166"
"543",2022-03-31 11:55:00,"6.07956"
"544",2022-03-31 12:00:00,"4.70531"
"545",2022-03-31 12:05:00,"5.46781"
"546",2022-03-31 12:10:00,"4.0086"
"547",2022-03-31 12:15:00,"3.93283"
"548",2022-03-31 12:20:00,"4.45562"
"549",2022-03-31 12:25:00,"3.89713"
"550",2022-03-31 12:30:00,"3.28467"
"551",2022-03-31 12:35:00,"1.84224"
"552",2022-03-31 12:40:00,"6.45057"
"553",2022-03-31 12:45:00,"7.05244"
"554",2022-03-31 12:50:00,"9.59484"
"555",2022-03-31 12:55:00,"7.43942"
"556",2022-03-31 13:00:00,"6.3614"
"557",2022-03-31 13:05:00,"7.9996"
"558",2022-03-31 13:10:00,"9.74808"
"559",2022-03-31 13:15:00,"7.04839"
"560",2022-03-31 13:20:00,"8.94604"
"561",2022-03-31 13:25:00,"7.40711"
"562",2022-03-31 13:30:00,"6.23746"
"563",2022-03-31 13:35:00,"3.8953"
"564",2022-03-31 13:40:00,"2.57712"
"565",2022-03-31 13:45:00,"3.69299"
"566",2022-03-31 13:50:00,"4.56535"
"567",2022-03-31 13:55:00,"5.34794"
"568",2022-03-31 14:00:00,"2.89761"
"569",2022-03-31 14:05:00,"0.901124"
"570",2022-03-31 14:10:00,"-2.18659"
"571",2022-03-31 14:15:00,"-4.11795"
"572",2022-03-31 14:20:00,"-3.62172"
"573",2022-03-31 14:25:00,"0.7944"
"574",2022-03-31 14:30:00,"1.28256"
"575",2022-03-31 14:35:00,"3.22559"
"576",2022-03-31 14:40:00,"1.75465"
"577",2022-03-31 14:45:00,"4.44424"
"578",2022-03-31 14:50:00,"6.05228"
"579",2022-03-31 14:55:00,"8.11649"
"580",2022-03-31 15:00:00,"8.36027"
"581",2022-03-31 15:05:00,"6.15337"
"582",2022-03-31 15:10:00,"4.44462"
"583",2022-03-31 15:15:00,"4.3907"
"584",2022-03-31 15:20:00,"5.02019"
"585",2022-03-31 15:25:00,"6.02688"
"586",2022-03-31 15:30:00,"3.41011"
"587",2022-03-31 15:35:00,"4.24554"
"588",2022-03-31 15:40:00,"3.80635"
"589",2022-03-31 15:45:00,"1.47466"
"590",2022-03-31 15:50:00,"0.255631"
"591",2022-03-31 15:55:00,"-0.79349"
"592",2022-03-31 16:00:00,"2.39938"
"593",2022-03-31 16:05:00,"3.76624"
"594",2022-03-31 16:10:00,"3.76624"
"595",2022-03-31 16:15:00,"3.76627"
"596",2022-03-31 16:20:00,"4.62096"
"597",2022-03-31 16:25:00,"5.54694"
"598",2022-03-31 16:30:00,"5.60817"
"599",2022-03-31 16:35:00,"8.01619"
"600",2022-03-31 16:40:00,"6.1043"
"601",2022-03-31 16:45:00,"3.07934"
